iso_code,location,date,total_cases,,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,reproduction_rate,icu_patients,icu_patients_per_million,hosp_patients,hosp_patients_per_million,weekly_icu_admissions,weekly_icu_admissions_per_million,weekly_hosp_admissions,weekly_hosp_admissions_per_million,new_tests,total_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,tests_units,total_vaccinations,new_vaccinations,total_vaccinations_per_hundred,new_vaccinations_per_million,stringency_index,population,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy,human_development_index
BGD,Asia,Bangladesh,22/10/2020,394827,1696,1466.857,5747,24,19.857,2397.404,10.298,8.907,34.896,0.146,0.121,1.02,,,,,,,,,14958,2224332,13.506,0.091,13545,0.082,0.108,9.2,tests performed,,,,,80.09,164689383,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1,44.7,34.808,0.8,72.59,0.608
BGD,Asia,Bangladesh,23/10/2020,396413,1586,1475.286,5761,14,19.714,2407.034,9.63,8.958,34.981,0.085,0.12,1.01,,,,,,,,,14119,2238451,13.592,0.086,13623,0.083,0.108,9.2,tests performed,,,,,80.09,164689383,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1,44.7,34.808,0.8,72.59,0.608
BGD,Asia,Bangladesh,24/10/2020,397507,1094,1458.857,5780,19,19.143,2413.677,6.643,8.858,35.096,0.115,0.116,0.98,,,,,,,,,10998,2249449,13.659,0.067,13541,0.082,0.108,9.3,tests performed,,,,,80.09,164689383,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1,44.7,34.808,0.8,72.59,0.608
BGD,Asia,Bangladesh,25/10/2020,398815,1308,1463.714,5803,23,20.429,2421.619,7.942,8.888,35.236,0.14,0.124,0.99,,,,,,,,,10998,2260447,13.726,0.067,13417,0.081,0.109,9.2,tests performed,,,,,80.09,164689383,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1,44.7,34.808,0.8,72.59,0.608
BGD,Asia,Bangladesh,26/10/2020,400251,1436,1435,5818,15,19.571,2430.339,8.719,8.713,35.327,0.091,0.119,1,,,,,,,,,11103,2271550,13.793,0.067,12839,0.078,0.112,8.9,tests performed,,,,,80.09,164689383,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1,44.7,34.808,0.8,72.59,0.608
BGD,Asia,Bangladesh,27/10/2020,401586,1335,1428.571,5838,20,19.857,2438.445,8.106,8.674,35.449,0.121,0.121,1.01,,,,,,,,,12617,2284167,13.87,0.077,12697,0.077,0.113,8.9,tests performed,,,,,80.09,164689383,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1,44.7,34.808,0.8,72.59,0.608
BGD,Asia,Bangladesh,28/10/2020,403079,1493,1421.143,5861,23,19.714,2447.511,9.066,8.629,35.588,0.14,0.12,1.03,,,,,,,,,12357,2296524,13.945,0.075,12450,0.076,0.114,8.8,tests performed,,,,,80.09,164689383,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1,44.7,34.808,0.8,72.59,0.608
BGD,Asia,Bangladesh,29/10/2020,404760,1681,1419,5886,25,19.857,2457.718,10.207,8.616,35.74,0.152,0.121,1.05,,,,,,,,,14268,2310792,14.031,0.087,12351,0.075,0.115,8.7,tests performed,,,,,80.09,164689383,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1,44.7,34.808,0.8,72.59,0.608
BGD,Asia,Bangladesh,30/10/2020,406364,1604,1421.571,5905,19,20.571,2467.457,9.74,8.632,35.855,0.115,0.125,1.05,,,,,,,,,14141,2324933,14.117,0.086,12355,0.075,0.115,8.7,tests performed,,,,,80.09,164689383,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1,44.7,34.808,0.8,72.59,0.608
BGD,Asia,Bangladesh,31/10/2020,407684,1320,1453.857,5923,18,20.429,2475.472,8.015,8.828,35.965,0.109,0.124,1.04,,,,,,,,,11532,2336465,14.187,0.07,12431,0.075,0.117,8.6,tests performed,,,,,80.09,164689383,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1,44.7,34.808,0.8,72.59,0.608
BGD,Asia,Bangladesh,1/11/2020,409252,1568,1491,5941,18,19.714,2484.993,9.521,9.053,36.074,0.109,0.12,1.05,,,,,,,,,11532,2347997,14.257,0.07,12507,0.076,0.119,8.4,tests performed,,,,,80.09,164689383,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1,44.7,34.808,0.8,72.59,0.608
BGD,Asia,Bangladesh,2/11/2020,410988,1736,1533.857,5966,25,21.143,2495.534,10.541,9.314,36.226,0.152,0.128,1.06,,,,,,,,,11532,2359529,14.327,0.07,12568,0.076,0.122,8.2,tests performed,,,,,80.09,164689383,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1,44.7,34.808,0.8,72.59,0.608
BGD,Asia,Bangladesh,3/11/2020,412647,1659,1580.143,5983,17,20.714,2505.608,10.074,9.595,36.329,0.103,0.126,1.06,,,,,,,,,14061,2373590,14.413,0.085,12775,0.078,0.124,8.1,tests performed,,,,,80.09,164689383,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1,44.7,34.808,0.8,72.59,0.608
BGD,Asia,Bangladesh,4/11/2020,414164,1517,1583.571,6004,21,20.429,2514.819,9.211,9.616,36.457,0.128,0.124,1.05,,,,,,,,,13914,2387504,14.497,0.084,12997,0.079,0.122,8.2,tests performed,,,,,80.09,164689383,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1,44.7,34.808,0.8,72.59,0.608
BGD,Asia,Bangladesh,5/11/2020,416006,1842,1606.571,6021,17,19.286,2526.004,11.185,9.755,36.56,0.103,0.117,1.05,,,,,,,,,15225,2402729,14.589,0.092,13134,0.08,0.122,8.2,tests performed,,,,,80.09,164689383,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1,44.7,34.808,0.8,72.59,0.608
BGD,Asia,Bangladesh,6/11/2020,417475,1469,1587.286,6036,15,18.714,2534.924,8.92,9.638,36.651,0.091,0.114,1.03,,,,,,,,,13521,2416250,14.672,0.082,13045,0.079,0.122,8.2,tests performed,,,,,80.09,164689383,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1,44.7,34.808,0.8,72.59,0.608
BGD,Asia,Bangladesh,7/11/2020,418764,1289,1582.857,6049,13,18,2542.75,7.827,9.611,36.73,0.079,0.109,1.02,,,,,,,,,11419,2427669,14.741,0.069,13029,0.079,0.121,8.2,tests performed,,,,,80.09,164689383,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1,44.7,34.808,0.8,72.59,0.608
BGD,Asia,Bangladesh,8/11/2020,420238,1474,1569.429,6067,18,18,2551.701,8.95,9.53,36.839,0.109,0.109,1.04,,,,,,,,,12760,2440429,14.818,0.077,13205,0.08,0.119,8.4,tests performed,,,,,80.09,164689383,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1,44.7,34.808,0.8,72.59,0.608
BGD,Asia,Bangladesh,9/11/2020,421921,1683,1561.857,6092,25,18,2561.92,10.219,9.484,36.991,0.152,0.109,1.06,,,,,,,,,14042,2454471,14.904,0.085,13563,0.082,0.115,8.7,tests performed,,,,,80.09,164689383,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1,44.7,34.808,0.8,72.59,0.608
BGD,Asia,Bangladesh,10/11/2020,423620,1699,1567.571,6108,16,17.857,2572.236,10.316,9.518,37.088,0.097,0.108,1.08,,,,,,,,,13520,2467991,14.986,0.082,13486,0.082,0.116,8.6,tests performed,,,,,80.09,164689383,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1,44.7,34.808,0.8,72.59,0.608
BGD,Asia,Bangladesh,11/11/2020,425353,1733,1598.429,6127,19,17.571,2582.759,10.523,9.706,37.203,0.115,0.107,1.09,,,,,,,,,14524,2482515,15.074,0.088,13573,0.082,0.118,8.5,tests performed,,,,,80.09,164689383,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1,44.7,34.808,0.8,72.59,0.608
BGD,Asia,Bangladesh,12/11/2020,427198,1845,1598.857,6140,13,17,2593.962,11.203,9.708,37.282,0.079,0.103,1.1,,,,,,,,,17112,2499627,15.178,0.104,13843,0.084,0.115,8.7,tests performed,,,,,80.09,164689383,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1,44.7,34.808,0.8,72.59,0.608
BGD,Asia,Bangladesh,13/11/2020,428965,1767,1641.429,6159,19,17.571,2604.691,10.729,9.967,37.398,0.115,0.107,1.1,,,,,,,,,13539,2513166,15.26,0.082,13845,0.084,0.119,8.4,tests performed,,,,,80.09,164689383,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1,44.7,34.808,0.8,72.59,0.608
BGD,Asia,Bangladesh,14/11/2020,430496,1531,1676,6173,14,17.714,2613.988,9.296,10.177,37.483,0.085,0.108,1.11,,,,,,,,,11795,2524961,15.332,0.072,13899,0.084,0.121,8.3,tests performed,,,,,80.09,164689383,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1,44.7,34.808,0.8,72.59,0.608
BGD,Asia,Bangladesh,15/11/2020,432333,1837,1727.857,6194,21,18.143,2625.142,11.154,10.492,37.61,0.128,0.11,1.13,,,,,,,,,14060,2539021,15.417,0.085,14085,0.086,0.123,8.2,tests performed,,,,,80.09,164689383,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1,44.7,34.808,0.8,72.59,0.608
BGD,Asia,Bangladesh,16/11/2020,434472,2139,1793,6215,21,17.571,2638.13,12.988,10.887,37.738,0.128,0.107,1.15,,,,,,,,,15768,2554789,15.513,0.096,14331,0.087,0.125,8,tests performed,,,,,80.09,164689383,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1,44.7,34.808,0.8,72.59,0.608
BGD,Asia,Bangladesh,17/11/2020,436684,2212,1866.286,6254,39,20.857,2651.561,13.431,11.332,37.975,0.237,0.127,1.16,,,,,,,,,15990,2570779,15.61,0.097,14684,0.089,0.127,7.9,tests performed,,,,,80.09,164689383,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1,44.7,34.808,0.8,72.59,0.608
BGD,Asia,Bangladesh,18/11/2020,438795,2111,1920.286,6275,21,21.143,2664.379,12.818,11.66,38.102,0.128,0.128,1.16,,,,,,,,,16469,2587248,15.71,0.1,14962,0.091,0.128,7.8,tests performed,,,,,80.09,164689383,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1,44.7,34.808,0.8,72.59,0.608
BGD,Asia,Bangladesh,19/11/2020,441159,2364,1994.429,6305,30,23.571,2678.734,14.354,12.11,38.284,0.182,0.143,1.16,,,,,,,,,17531,2604779,15.816,0.106,15022,0.091,0.133,7.5,tests performed,,,,,80.09,164689383,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1,44.7,34.808,0.8,72.59,0.608
BGD,Asia,Bangladesh,20/11/2020,443434,2275,2067,6322,17,23.286,2692.548,13.814,12.551,38.387,0.103,0.141,1.14,,,,,,,,,15607,2620386,15.911,0.095,15317,0.093,0.135,7.4,tests performed,,,,,80.09,164689383,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1,44.7,34.808,0.8,72.59,0.608
BGD,Asia,Bangladesh,21/11/2020,445281,1847,2112.143,6350,28,25.286,2703.763,11.215,12.825,38.557,0.17,0.154,1.11,,,,,,,,,12643,2633029,15.988,0.077,15438,0.094,0.137,7.3,tests performed,,,,,80.09,164689383,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1,44.7,34.808,0.8,72.59,0.608
BGD,Asia,Bangladesh,22/11/2020,447341,2060,2144,6388,38,27.714,2716.271,12.508,13.018,38.788,0.231,0.168,1.1,,,,,,,,,13870,2646899,16.072,0.084,15411,0.094,0.139,7.2,tests performed,,,,,80.09,164689383,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1,44.7,34.808,0.8,72.59,0.608
BGD,Asia,Bangladesh,23/11/2020,449760,2419,2184,6416,28,28.714,2730.959,14.688,13.261,38.958,0.17,0.174,1.11,,,,,,,,,16059,2662958,16.17,0.098,15453,0.094,0.141,7.1,tests performed,,,,,80.09,164689383,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1,44.7,34.808,0.8,72.59,0.608
BGD,Asia,Bangladesh,24/11/2020,451990,2230,2186.571,6448,32,27.714,2744.5,13.541,13.277,39.152,0.194,0.168,1.09,,,,,,,,,15018,2677976,16.261,0.091,15314,0.093,0.143,7,tests performed,,,,,80.09,164689383,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1,44.7,34.808,0.8,72.59,0.608
BGD,Asia,Bangladesh,25/11/2020,454146,2156,2193,6487,39,30.286,2757.591,13.091,13.316,39.389,0.237,0.184,1.08,,,,,,,,,16001,2693977,16.358,0.097,15247,0.093,0.144,7,tests performed,,,,,80.09,164689383,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1,44.7,34.808,0.8,72.59,0.608
BGD,Asia,Bangladesh,26/11/2020,456438,2292,2182.714,6524,37,31.286,2771.508,13.917,13.254,39.614,0.225,0.19,1.06,,,,,,,,,17052,2711029,16.461,0.104,15179,0.092,0.144,7,tests performed,,,,,80.09,164689383,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1,44.7,34.808,0.8,72.59,0.608
BGD,Asia,Bangladesh,27/11/2020,458711,2273,2182.429,6544,20,31.714,2785.31,13.802,13.252,39.735,0.121,0.193,1.05,,,,,,,,,16378,2727407,16.561,0.099,15289,0.093,0.143,7,tests performed,,,,,80.09,164689383,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1,44.7,34.808,0.8,72.59,0.608
BGD,Asia,Bangladesh,28/11/2020,460619,1908,2191.143,6580,36,32.857,2796.896,11.585,13.305,39.954,0.219,0.2,1.03,,,,,,,,,14012,2741419,16.646,0.085,15484,0.094,0.142,7.1,tests performed,,,,,80.09,164689383,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1,44.7,34.808,0.8,72.59,0.608
BGD,Asia,Bangladesh,29/11/2020,462407,1788,2152.286,6609,29,31.571,2807.752,10.857,13.069,40.13,0.176,0.192,1.02,,,,,,,,,13737,2755156,16.729,0.083,15465,0.094,0.139,7.2,tests performed,,,,,80.09,164689383,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1,44.7,34.808,0.8,72.59,0.608
BGD,Asia,Bangladesh,30/11/2020,464932,2525,2167.429,6644,35,32.571,2823.084,15.332,13.161,40.343,0.213,0.198,1.04,,,,,,,,,15372,2770528,16.823,0.093,15367,0.093,0.141,7.1,tests performed,,,,,80.09,164689383,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1,44.7,34.808,0.8,72.59,0.608
BGD,Asia,Bangladesh,1/12/2020,467225,2293,2176.429,6675,31,32.429,2837.007,13.923,13.215,40.531,0.188,0.197,1.03,,,,,,,,,15501,2786029,16.917,0.094,15436,0.094,0.141,7.1,tests performed,,,,,80.09,164689383,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1,44.7,34.808,0.8,72.59,0.608
BGD,Asia,Bangladesh,2/12/2020,469423,2198,2182.429,6713,38,32.286,2850.354,13.346,13.252,40.762,0.231,0.196,1.02,,,,,,,,,15972,2802001,17.014,0.097,15432,0.094,0.141,7.1,tests performed,,,,,80.09,164689383,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1,44.7,34.808,0.8,72.59,0.608
BGD,Asia,Bangladesh,3/12/2020,471739,2316,2185.857,6748,35,32,2864.417,14.063,13.273,40.974,0.213,0.194,1.01,,,,,,,,,16807,2818808,17.116,0.102,15397,0.093,0.142,7,tests performed,,,,,80.09,164689383,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1,44.7,34.808,0.8,72.59,0.608
BGD,Asia,Bangladesh,4/12/2020,473991,2252,2182.857,6772,24,32.571,2878.091,13.674,13.254,41.12,0.146,0.198,0.99,,,,,,,,,15430,2834238,17.21,0.094,15262,0.093,0.143,7,tests performed,,,,,80.09,164689383,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1,44.7,34.808,0.8,72.59,0.608
BGD,Asia,Bangladesh,5/12/2020,475789,1798,2167.143,6807,35,32.429,2889.008,10.918,13.159,41.332,0.213,0.197,0.96,,,,,,,,,13540,2847778,17.292,0.082,15194,0.092,0.143,7,tests performed,,,,,80.09,164689383,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1,44.7,34.808,0.8,72.59,0.608
BGD,Asia,Bangladesh,6/12/2020,477545,1756,2162.571,6838,31,32.714,2899.671,10.662,13.131,41.521,0.188,0.199,0.95,,,,,,,,,13218,2860996,17.372,0.08,15120,0.092,0.143,7,tests performed,,,,,80.09,164689383,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1,44.7,34.808,0.8,72.59,0.608
BGD,Asia,Bangladesh,7/12/2020,479743,2198,2115.857,6874,36,32.857,2913.017,13.346,12.848,41.739,0.219,0.2,0.96,,,,,,,,,14369,2875365,17.459,0.087,14977,0.091,0.141,7.1,tests performed,,,,,80.09,164689383,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1,44.7,34.808,0.8,72.59,0.608
BGD,Asia,Bangladesh,8/12/2020,481945,2202,2102.857,6906,32,33,2926.388,13.371,12.769,41.933,0.194,0.2,0.95,,,,,,,,,17084,2892449,17.563,0.104,15203,0.092,0.138,7.2,tests performed,,,,,80.09,164689383,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1,44.7,34.808,0.8,72.59,0.608
BGD,Asia,Bangladesh,9/12/2020,484104,2159,2097.286,6930,24,31,2939.497,13.11,12.735,42.079,0.146,0.188,0.93,,,,,,,,,17042,2909491,17.667,0.103,15356,0.093,0.137,7.3,tests performed,,,,,80.09,164689383,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1,44.7,34.808,0.8,72.59,0.608
BGD,Asia,Bangladesh,10/12/2020,485965,1861,2032.286,6967,37,31.286,2950.797,11.3,12.34,42.304,0.225,0.19,0.9,,,,,,,,,16265,2925756,17.765,0.099,15278,0.093,0.133,7.5,tests performed,,,,,80.09,164689383,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1,44.7,34.808,0.8,72.59,0.608
BGD,Asia,Bangladesh,11/12/2020,487849,1884,1979.714,6986,19,30.571,2962.237,11.44,12.021,42.419,0.115,0.186,0.88,,,,,,,,,16323,2942079,17.864,0.099,15406,0.094,0.129,7.8,tests performed,,,,,80.09,164689383,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1,44.7,34.808,0.8,72.59,0.608
BGD,Asia,Bangladesh,12/12/2020,489178,1329,1912.714,7020,34,30.429,2970.307,8.07,11.614,42.626,0.206,0.185,0.85,,,,,,,,,12630,2954709,17.941,0.077,15276,0.093,0.125,8,tests performed,,,,,80.09,164689383,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1,44.7,34.808,0.8,72.59,0.608
BGD,Asia,Bangladesh,13/12/2020,490533,1355,1855.429,7052,32,30.571,2978.534,8.228,11.266,42.82,0.194,0.186,0.84,,,,,,,,,12748,2967457,18.019,0.077,15209,0.092,0.122,8.2,tests performed,,,,,80.09,164689383,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1,44.7,34.808,0.8,72.59,0.608
BGD,Asia,Bangladesh,14/12/2020,492332,1799,1798.429,7089,37,30.714,2989.458,10.924,10.92,43.045,0.225,0.186,0.86,,,,,,,,,16828,2984285,18.121,0.102,15560,0.094,0.116,8.7,tests performed,,,,,,164689383,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1,44.7,34.808,0.8,72.59,0.608
BGD,Asia,Bangladesh,15/12/2020,494209,1877,1752,7129,40,31.857,3000.855,11.397,10.638,43.288,0.243,0.193,0.85,,,,,,,,,19054,3003339,18.236,0.116,15841,0.096,0.111,9,tests performed,,,,,,164689383,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1,44.7,34.808,0.8,72.59,0.608
BGD,Asia,Bangladesh,16/12/2020,495841,1632,1676.714,7156,27,32.286,3010.765,9.91,10.181,43.451,0.164,0.196,0.83,,,,,,,,,17025,3020364,18.34,0.103,15839,0.096,0.106,9.4,tests performed,,,,,,164689383,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1,44.7,34.808,0.8,72.59,0.608
BGD,Asia,Bangladesh,17/12/2020,496975,1134,1572.857,7192,36,32.143,3017.651,6.886,9.55,43.67,0.219,0.195,0.81,,,,,,,,,13191,3033555,18.42,0.08,15400,0.094,0.102,9.8,tests performed,,,,,,164689383,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1,44.7,34.808,0.8,72.59,0.608
BGD,Asia,Bangladesh,18/12/2020,498293,1318,1492,7217,25,33,3025.653,8.003,9.059,43.822,0.152,0.2,0.81,,,,,,,,,14336,3047891,18.507,0.087,15116,0.092,0.099,10.1,tests performed,,,,,,164689383,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1,44.7,34.808,0.8,72.59,0.608
BGD,Asia,Bangladesh,19/12/2020,499560,1267,1483.143,7242,25,31.714,3033.347,7.693,9.006,43.974,0.152,0.193,0.81,,,,,,,,,12300,3060191,18.582,0.075,15069,0.091,0.098,10.2,tests performed,,,,,,164689383,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1,44.7,34.808,0.8,72.59,0.608
BGD,Asia,Bangladesh,20/12/2020,500713,1153,1454.286,7280,38,32.571,3040.348,7.001,8.83,44.204,0.231,0.198,0.81,,,,,,,,,12300,3072491,18.656,0.075,15005,0.091,0.097,10.3,tests performed,,,,,,164689383,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1,44.7,34.808,0.8,72.59,0.608
BGD,Asia,Bangladesh,21/12/2020,502183,1470,1407.286,7312,32,31.857,3049.274,8.926,8.545,44.399,0.194,0.193,0.83,,,,,,,,,15669,3088160,18.751,0.095,14839,0.09,0.095,10.5,tests performed,,,,,,164689383,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1,44.7,34.808,0.8,72.59,0.608
BGD,Asia,Bangladesh,22/12/2020,503501,1318,1327.429,7329,17,28.571,3057.277,8.003,8.06,44.502,0.103,0.173,0.83,,,,,,,,,15145,3103305,18.843,0.092,14281,0.087,0.093,10.8,tests performed,,,,,,164689383,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1,44.7,34.808,0.8,72.59,0.608
BGD,Asia,Bangladesh,23/12/2020,504868,1367,1289.571,7359,30,29,3065.577,8.3,7.83,44.684,0.182,0.176,0.83,,,,,,,,,15932,3119237,18.94,0.097,14125,0.086,0.091,11,tests performed,,,,,,164689383,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1,44.7,34.808,0.8,72.59,0.608
BGD,Asia,Bangladesh,24/12/2020,506102,1234,1303.857,7378,19,26.571,3073.07,7.493,7.917,44.799,0.115,0.161,0.82,,,,,,,,,13227,3132464,19.02,0.08,14130,0.086,0.092,10.8,tests performed,,,,,,164689383,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1,44.7,34.808,0.8,72.59,0.608
BGD,Asia,Bangladesh,25/12/2020,507265,1163,1281.714,7398,20,25.857,3080.132,7.062,7.783,44.921,0.121,0.157,0.81,,,,,,,,,13695,3146159,19.104,0.083,14038,0.085,0.091,11,tests performed,,,,,,164689383,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1,44.7,34.808,0.8,72.59,0.608
BGD,Asia,Bangladesh,26/12/2020,508099,834,1219.857,7428,30,26.571,3085.196,5.064,7.407,45.103,0.182,0.161,0.8,,,,,,,,,9912,3156071,19.164,0.06,13697,0.083,0.089,11.2,tests performed,,,,,,164689383,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1,44.7,34.808,0.8,72.59,0.608
BGD,Asia,Bangladesh,27/12/2020,509148,1049,1205,7452,24,24.571,3091.565,6.37,7.317,45.249,0.146,0.149,0.81,,,,,,,,,12650,3168721,19.241,0.077,13747,0.083,0.088,11.4,tests performed,,,,,,164689383,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1,44.7,34.808,0.8,72.59,0.608
BGD,Asia,Bangladesh,28/12/2020,510080,932,1128.143,7479,27,23.857,3097.225,5.659,6.85,45.413,0.164,0.145,0.83,,,,,,,,,12617,3181338,19.317,0.077,13311,0.081,0.085,11.8,tests performed,,,,,,164689383,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1,44.7,34.808,0.8,72.59,0.608
BGD,Asia,Bangladesh,29/12/2020,511261,1181,1108.571,7509,30,25.714,3104.396,7.171,6.731,45.595,0.182,0.156,0.85,,,,,,,,,14588,3195926,19.406,0.089,13232,0.08,0.084,11.9,tests performed,,,,,,164689383,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1,44.7,34.808,0.8,72.59,0.608
BGD,Asia,Bangladesh,30/12/2020,512496,1235,1089.714,7531,22,24.571,3111.895,7.499,6.617,45.729,0.134,0.149,0.87,,,,,,,,,15229,3211155,19.498,0.092,13131,0.08,0.083,12,tests performed,,,,,,164689383,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1,44.7,34.808,0.8,72.59,0.608
BGD,Asia,Bangladesh,31/12/2020,513510,1014,1058.286,7559,28,25.857,3118.052,6.157,6.426,45.899,0.17,0.157,,,,,,,,,,13254,3224409,19.579,0.08,13135,0.08,0.081,12.4,tests performed,,,,,,164689383,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1,44.7,34.808,0.8,72.59,0.608
BGD,Asia,Bangladesh,1/01/2021,514500,990,1033.571,7576,17,25.429,3124.063,6.011,6.276,46.002,0.103,0.154,,,,,,,,,,12103,3236512,19.652,0.073,12908,0.078,0.08,12.5,tests performed,,,,,,164689383,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1,44.7,34.808,0.8,72.59,0.608
BGD,Asia,Bangladesh,2/01/2021,515184,684,1012.143,7599,23,24.429,3128.216,4.153,6.146,46.141,0.14,0.148,,,,,,,,,,9701,3246213,19.711,0.059,12877,0.078,0.079,12.7,tests performed,,,,,,164689383,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1,44.7,34.808,0.8,72.59,0.608
BGD,Asia,Bangladesh,3/01/2021,516019,835,981.571,7626,27,24.857,3133.286,5.07,5.96,46.305,0.164,0.151,,,,,,,,,,10925,3257138,19.777,0.066,12631,0.077,0.078,12.9,tests performed,,,,,,164689383,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1,44.7,34.808,0.8,72.59,0.608
BGD,Asia,Bangladesh,4/01/2021,516929,910,978.429,7650,24,24.429,3138.812,5.526,5.941,46.451,0.146,0.148,,,,,,,,,,10925,3268063,19.844,0.066,12389,0.075,0.079,12.7,tests performed,,,,,,164689383,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1,44.7,34.808,0.8,72.59,0.608
